ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensembl.y,gene,ENTREZID,description
ENSG00000163463.13,3924.69199983206,-1.5021572563945054,0.11184014274817876,-13.4312887974114,3.96451154571408e-41,2.675054165470575e-38,ENSG00000163463,KRTCAP2,200185,keratinocyte associated protein 2 [Source:HGNC Symbol;Acc:HGNC:28942]
ENSG00000139697.14,1696.8901788213002,1.7312051960419814,0.13024608070360413,13.291802614633886,2.582800387854173e-40,1.6402301757219796e-37,ENSG00000139697,SBNO1,55206,strawberry notch homolog 1 [Source:HGNC Symbol;Acc:HGNC:22973]
ENSG00000188211.9,951.3733746536984,3.1491932372747424,0.23989660643873736,13.127293812215536,2.2972005026630672e-39,1.417175807242884e-36,ENSG00000188211,NCR3LG1,374383,natural killer cell cytotoxicity receptor 3 ligand 1 [Source:HGNC Symbol;Acc:HGNC:42400]
ENSG00000173207.13,795.2791243211611,1.5895083885247918,0.12299804742557668,12.923037574938473,3.337025260709345e-38,1.947379714303681e-35,ENSG00000173207,CKS1B,1163,CDC28 protein kinase regulatory subunit 1B [Source:HGNC Symbol;Acc:HGNC:19083]
ENSG00000100528.12,1318.779348052665,1.6971482072902848,0.13425263497758985,12.641451749334989,1.2472947644722574e-36,6.905535526791021e-34,ENSG00000100528,CNIH1,10175,cornichon family AMPA receptor auxiliary protein 1 [Source:HGNC Symbol;Acc:HGNC:19431]
ENSG00000182154.8,983.3316750082126,-1.7345370231999884,0.1374926526658195,-12.615488824816252,1.7347788362810443e-36,9.364336158245075e-34,ENSG00000182154,MRPL41,64975,mitochondrial ribosomal protein L41 [Source:HGNC Symbol;Acc:HGNC:14492]
ENSG00000150093.20,1364.81053094781,2.0302422512022655,0.16144990713190374,12.57505988865988,2.8958077301365677e-36,1.5250312319294819e-33,ENSG00000150093,ITGB1,3688,integrin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6153]
ENSG00000162851.8,363.60693214544006,2.0077208525649786,0.15991874331342035,12.554631251885851,3.7492380426874645e-36,1.9274654242311366e-33,ENSG00000162851,TFB2M,64216,"transcription factor B2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:18559]"
ENSG00000126267.11,3613.915449252336,-1.2513969558213554,0.09978525740094972,-12.540900213275844,4.459012412282788e-36,2.2390464187444177e-33,ENSG00000126267,COX6B1,1340,cytochrome c oxidase subunit 6B1 [Source:HGNC Symbol;Acc:HGNC:2280]
ENSG00000105835.13,3201.528401136367,1.902926651705819,0.1523722074419236,12.488672860049732,8.607751009727476e-36,4.2240581773189925e-33,ENSG00000105835,"NAMPT",10135,nicotinamide phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:30092]
ENSG00000012660.14,2162.2725717066196,1.296702568264973,0.10424885748181326,12.438530259108015,1.6144725468316032e-35,7.746598051375105e-33,ENSG00000012660,ELOVL5,60481,ELOVL fatty acid elongase 5 [Source:HGNC Symbol;Acc:HGNC:21308]
ENSG00000167996.16,1418.922974452103,2.405821878876686,0.1948886088426994,12.344599785298376,5.209263306781495e-35,2.3433002775005422e-32,ENSG00000167996,FTH1,2495,ferritin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:3976]
ENSG00000149084.13,1145.8995448440014,1.750565256206276,0.1429992592034832,12.2417784956164,1.8591359679971446e-34,8.02849276419887e-32,ENSG00000149084,HSD17B12,51144,hydroxysteroid 17-beta dehydrogenase 12 [Source:HGNC Symbol;Acc:HGNC:18646]
ENSG00000065911.13,2874.891750756909,1.5396345350380365,0.1262128758288733,12.198712095947815,3.15778966709695e-34,1.3369214606266146e-31,ENSG00000065911,MTHFD2,10797,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:7434]"
ENSG00000123595.8,757.0458316279153,1.8071549387149912,0.1487025139304343,12.152820358910752,5.542021175741183e-34,2.257798513709503e-31,ENSG00000123595,RAB9A,9367,"RAB9A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9792]"
ENSG00000118640.11,3772.076125451464,-1.51261976297508,0.12451225427271116,-12.14836059157749,5.85274219864995e-34,2.3402298065416615e-31,ENSG00000118640,VAMP8,8673,vesicle associated membrane protein 8 [Source:HGNC Symbol;Acc:HGNC:12647]
ENSG00000119541.10,1738.3486883950284,1.4287494474839393,0.11861686278190488,12.045078701085798,2.0587982594420075e-33,8.08246763961306e-31,ENSG00000119541,VPS4B,9525,vacuolar protein sorting 4 homolog B [Source:HGNC Symbol;Acc:HGNC:10895]
ENSG00000137692.12,1095.016568082614,1.7649046037669418,0.1469520328536657,12.010072739343643,3.1456824501753326e-33,1.1916065870909788e-30,ENSG00000137692,DCUN1D5,84259,defective in cullin neddylation 1 domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28409]
ENSG00000127870.17,1336.07718997555,1.298945683959339,0.10826110304137145,11.998267590742662,3.628110890130045e-33,1.3506581093049643e-30,ENSG00000127870,RNF6,6049,ring finger protein 6 [Source:HGNC Symbol;Acc:HGNC:10069]
ENSG00000156411.10,2603.998499688015,-1.209884170358798,0.10285035572968342,-11.76353899580744,6.015873922595418e-32,2.0618214243917502e-29,ENSG00000156411,ATP5MJ,9556,ATP synthase membrane subunit j [Source:HGNC Symbol;Acc:HGNC:1188]
ENSG00000143621.17,5665.730381288188,1.3167207066749396,0.112464472066977,11.707881453360496,1.1614548722953655e-31,3.91845837540649e-29,ENSG00000143621,ILF2,3608,interleukin enhancer binding factor 2 [Source:HGNC Symbol;Acc:HGNC:6037]
ENSG00000140474.14,1688.3056732090738,-1.601151249342558,0.13713120043588653,-11.676053620570109,1.6895921382991732e-31,5.612565146177808e-29,ENSG00000140474,ULK3,25989,unc-51 like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19703]
ENSG00000100129.18,2147.0229894655417,2.354322317040854,0.20190980721239177,11.66026727252683,2.0340290175823763e-31,6.654356749642222e-29,ENSG00000100129,EIF3L,51386,eukaryotic translation initiation factor 3 subunit L [Source:HGNC Symbol;Acc:HGNC:18138]
ENSG00000196757.8,964.0108606599192,-1.461222380738705,0.12567172213232874,-11.627296546474309,2.994309986064923e-31,9.649722570016987e-29,ENSG00000196757,ZNF700,90592,zinc finger protein 700 [Source:HGNC Symbol;Acc:HGNC:25292]
ENSG00000185347.18,637.3608864016087,-1.5362708226378663,0.1323056076776886,-11.611532191291513,3.6010437187214703e-31,1.1434372937446171e-28,ENSG00000185347,TEDC1,283643,tubulin epsilon and delta complex 1 [Source:HGNC Symbol;Acc:HGNC:20127]
ENSG00000168061.17,540.8149649579436,-1.8298512305894552,0.1580944859810137,-11.57441525702048,5.554870346582663e-31,1.7382718916436643e-28,ENSG00000168061,SAC3D1,29901,SAC3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30179]
ENSG00000099795.7,1296.0745616839313,-1.4252231322441031,0.12318890532341002,-11.569411453916564,5.888520858872968e-31,1.8163563197826446e-28,ENSG00000099795,NDUFB7,4713,"NADH:ubiquinone oxidoreductase subunit B7 [Source:HGNC Symbol;Acc:HGNC:7702]"
ENSG00000163399.16,561.9785835331502,2.3191515655256585,0.2008605420419007,11.546078398224523,7.7266239149620795e-31,2.3497642756600174e-28,ENSG00000163399,ATP1A1,476,ATPase Na+/K+ transporting subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:799]
ENSG00000101654.18,3693.676034473384,1.421542701793551,0.12319643373634916,11.538829969995504,8.406082534925091e-31,2.52089075130698e-28,ENSG00000101654,RNMT,8731,RNA guanine-7 methyltransferase [Source:HGNC Symbol;Acc:HGNC:10075]
ENSG00000105379.10,930.508664599824,-1.4254615052705824,0.12366971548386628,-11.526358734580784,9.716708823560726e-31,2.874016122168811e-28,ENSG00000105379,ETFB,2109,electron transfer flavoprotein subunit beta [Source:HGNC Symbol;Acc:HGNC:3482]
ENSG00000101367.9,1574.302757250365,1.7799846931394372,0.1557308322462707,11.42987979621526,2.9651900578665877e-30,8.6519437472237e-28,ENSG00000101367,MAPRE1,22919,microtubule associated protein RP/EB family member 1 [Source:HGNC Symbol;Acc:HGNC:6890]
ENSG00000130332.15,1784.280364882799,-1.2708782372670966,0.11133015392519977,-11.41539998337711,3.5028878720115175e-30,1.0084580657663024e-27,ENSG00000130332,LSM7,51690,"LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:20470]"
ENSG00000108091.11,1060.5221841502275,1.4111938153275188,0.12372736833125368,11.405672280601232,3.9173912652622135e-30,1.1129514763097594e-27,ENSG00000108091,CCDC6,8030,coiled-coil domain containing 6 [Source:HGNC Symbol;Acc:HGNC:18782]
ENSG00000158042.9,1092.1594796244267,-1.3365827184090509,0.11728643072704165,-11.395885356249376,4.3835119324106354e-30,1.229205060319616e-27,ENSG00000158042,MRPL17,63875,mitochondrial ribosomal protein L17 [Source:HGNC Symbol;Acc:HGNC:14053]
ENSG00000113615.13,677.0957371086236,1.7413948557191736,0.1531077704949382,11.373654322637693,5.656860658571131e-30,1.5659350684598443e-27,ENSG00000113615,SEC24A,10802,"SEC24 homolog A, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10703]"
ENSG00000175334.8,2804.9882453558616,-1.1204048137872509,0.09855127996953106,-11.368749488932508,5.9838719965544855e-30,1.635490685438031e-27,ENSG00000175334,BANF1,8815,BAF nuclear assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:17397]
ENSG00000171960.12,1556.8329907855534,-1.5175737645000358,0.13394638807723072,-11.32971023918192,9.351358601769035e-30,2.4927720361653948e-27,ENSG00000171960,PPIH,10465,peptidylprolyl isomerase H [Source:HGNC Symbol;Acc:HGNC:14651]
ENSG00000150764.14,697.3018273471104,1.7034404738990725,0.15049578842243538,11.31885810065054,1.058415690035643e-29,2.786989216981659e-27,ENSG00000150764,DIXDC1,85458,DIX domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23695]
ENSG00000123144.11,8245.005895686085,-1.1534480935466946,0.10201092156708542,-11.307103943651295,1.2101823784081964e-29,3.148223845131299e-27,ENSG00000123144,TRIR,79002,telomerase RNA component interacting RNase [Source:HGNC Symbol;Acc:HGNC:28424]
ENSG00000197329.12,592.6933245736157,2.0313933239975563,0.17994412439389126,11.289022805495494,1.4868044438484463e-29,3.821795422806625e-27,ENSG00000197329,PELI1,57162,pellino E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:8827]
ENSG00000102218.6,446.8604411049258,2.1235758841993837,0.18867023058042948,11.255489950197047,2.176133817338798e-29,5.52789192752698e-27,ENSG00000102218,RP2,6102,RP2 activator of ARL3 GTPase [Source:HGNC Symbol;Acc:HGNC:10274]
ENSG00000143751.10,939.8046928447656,1.5769215952201163,0.14020812830732962,11.247005535681772,2.3958850215964468e-29,6.0153429518965674e-27,ENSG00000143751,SDE2,163859,SDE2 telomere maintenance homolog [Source:HGNC Symbol;Acc:HGNC:26643]
ENSG00000129534.14,1504.1595874190136,1.6095913979987884,0.14325439775669813,11.235895185099327,2.7172556727206687e-29,6.74379132015916e-27,ENSG00000129534,MIS18BP1,55320,MIS18 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:20190]
ENSG00000101782.15,1664.4971426620543,1.4631944491178543,0.13066433901814445,11.198116181605378,4.1649580892997925e-29,1.0104469108332711e-26,ENSG00000101782,RIOK3,8780,RIO kinase 3 [Source:HGNC Symbol;Acc:HGNC:11451]
ENSG00000102030.16,1002.9196789436878,-1.3017295454386346,0.11699006152315822,-11.126838711687974,9.287098946266093e-29,2.2035938510744782e-26,ENSG00000102030,"NAA10",8260,"N-alpha-acetyltransferase 10, NatA catalytic subunit [Source:HGNC Symbol;Acc:HGNC:18704]"
ENSG00000134294.14,5037.430946711509,1.859156739083247,0.16728762064244188,11.113534474000213,1.078061512614876e-28,2.5301634978674347e-26,ENSG00000134294,SLC38A2,54407,solute carrier family 38 member 2 [Source:HGNC Symbol;Acc:HGNC:13448]
ENSG00000166200.15,2690.950655689181,1.1078803262728691,0.09981352771516486,11.099500755392564,1.2614654873658966e-28,2.9287701938929505e-26,ENSG00000166200,COPS2,9318,COP9 signalosome subunit 2 [Source:HGNC Symbol;Acc:HGNC:30747]
ENSG00000155307.19,635.9675024282235,1.791927626933661,0.16221469537621366,11.046641753250304,2.275692543431243e-28,5.227314191251852e-26,ENSG00000155307,SAMSN1,64092,"SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]"
ENSG00000197114.12,695.5561236922201,-1.5145704086215277,0.137250634693599,-11.035070344138548,2.588488739317607e-28,5.883226195720608e-26,ENSG00000197114,ZGPAT,84619,zinc finger CCCH-type and G-patch domain containing [Source:HGNC Symbol;Acc:HGNC:15948]
ENSG00000165997.5,1172.0857019386376,1.5355013681234762,0.1394615612828134,11.010212089979694,3.4119956084926206e-28,7.674146789434652e-26,ENSG00000165997,ARL5B,221079,ADP ribosylation factor like GTPase 5B [Source:HGNC Symbol;Acc:HGNC:23052]
ENSG00000156970.13,2017.309188687097,-1.3079983330467158,0.1189915914475833,-10.99235935190344,4.159094699283369e-28,9.258059046074898e-26,ENSG00000156970,BUB1B,701,BUB1 mitotic checkpoint serine/threonine kinase B [Source:HGNC Symbol;Acc:HGNC:1149]
ENSG00000113369.9,811.376368461471,2.2625289217633857,0.2062609428113259,10.969255211021702,5.371300523669347e-28,1.1834400092558016e-25,ENSG00000113369,ARRDC3,57561,arrestin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29263]
ENSG00000156273.16,729.8468438425593,2.2997080714605835,0.20989955840890068,10.956231108312164,6.202912833186386e-28,1.3528615544864689e-25,ENSG00000156273,BACH1,571,BTB domain and CNC homolog 1 [Source:HGNC Symbol;Acc:HGNC:935]
ENSG00000156273.16,729.8468438425593,2.2997080714605835,0.20989955840890068,10.956231108312164,6.202912833186386e-28,1.3528615544864689e-25,ENSG00000156273,BACH1,100379661,BTB domain and CNC homolog 1 [Source:HGNC Symbol;Acc:HGNC:935]
ENSG00000123136.15,6529.2712071191,-1.172944411887504,0.10736443408716469,-10.924887946927004,8.764851653137298e-28,1.8925067689454056e-25,ENSG00000123136,DDX39A,10212,DExD-box helicase 39A [Source:HGNC Symbol;Acc:HGNC:17821]
ENSG00000174547.13,2000.7347010349,-1.1010521409034844,0.1009781519164361,-10.903865044139982,1.1046311555299723e-27,2.3383525402159957e-25,ENSG00000174547,MRPL11,65003,mitochondrial ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:14042]
ENSG00000112667.13,1770.490926777483,-1.2315659144192732,0.1132844044317402,-10.871451552374593,1.5767209792357935e-27,3.305297027539734e-25,ENSG00000112667,DNPH1,10591,2'-deoxynucleoside 5'-phosphate N-hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:21218]
ENSG00000137075.18,729.765408533723,1.849388529844416,0.17013344759715768,10.8702230864292,1.5980961008820836e-27,3.3178933663698026e-25,ENSG00000137075,RNF38,152006,ring finger protein 38 [Source:HGNC Symbol;Acc:HGNC:18052]
ENSG00000113161.17,2680.615807212615,1.475589889618398,0.13657655514969874,10.804122918468943,3.2908689358080446e-27,6.703437930374276e-25,ENSG00000113161,HMGCR,3156,3-hydroxy-3-methylglutaryl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:5006]
ENSG00000164164.17,2006.3500907093176,1.1376365379184858,0.10531085136307897,10.802652558531408,3.344008965224577e-27,6.748022577301782e-25,ENSG00000164164,OTUD4,54726,OTU deubiquitinase 4 [Source:HGNC Symbol;Acc:HGNC:24949]
ENSG00000042753.12,1486.2642801767763,-1.167706071309827,0.1081471654218395,-10.79738028042682,3.541644639369389e-27,7.080665838265172e-25,ENSG00000042753,AP2S1,1175,adaptor related protein complex 2 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:565]
ENSG00000143418.20,826.7355598340164,1.989407870695643,0.18499481763374495,10.75385730336672,5.683404822452338e-27,1.1258355681320264e-24,ENSG00000143418,CERS2,29956,ceramide synthase 2 [Source:HGNC Symbol;Acc:HGNC:14076]
ENSG00000196415.10,24723.46656278758,-1.2107806715605964,0.11268668255429562,-10.744665155771251,6.278934074258265e-27,1.2324976775580405e-24,ENSG00000196415,PRTN3,5657,proteinase 3 [Source:HGNC Symbol;Acc:HGNC:9495]
ENSG00000135404.12,3117.7815528299075,-1.0314250290325544,0.09650361724813424,-10.687941638296415,1.1591492861392076e-26,2.2548064311997992e-24,ENSG00000135404,CD63,967,CD63 molecule [Source:HGNC Symbol;Acc:HGNC:1692]
ENSG00000175063.17,2137.377365219397,-1.4574168330471982,0.13645585177623948,-10.680500792571893,1.2559229713345631e-26,2.3998131678810518e-24,ENSG00000175063,UBE2C,11065,ubiquitin conjugating enzyme E2 C [Source:HGNC Symbol;Acc:HGNC:15937]
ENSG00000077312.9,5103.598958730416,-1.2599920464851793,0.1186022636715968,-10.623676205489875,2.3127001552097486e-26,4.380335241341131e-24,ENSG00000077312,SNRPA,6626,small nuclear ribonucleoprotein polypeptide A [Source:HGNC Symbol;Acc:HGNC:11151]
ENSG00000088930.8,1455.3513292768553,1.4611550580343171,0.13762454975375296,10.616965219132153,2.485092121956313e-26,4.665922530198323e-24,ENSG00000088930,XRN2,22803,5'-3' exoribonuclease 2 [Source:HGNC Symbol;Acc:HGNC:12836]
ENSG00000111142.14,3281.2275863220857,1.104016665649064,0.10406999648893804,10.608404947591342,2.723587861299427e-26,5.06963009492907e-24,ENSG00000111142,METAP2,10988,methionyl aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:16672]
ENSG00000139687.16,892.3055332114036,1.598039887182012,0.15073498386712791,10.601652291883852,2.9276149326326647e-26,5.4028257799491024e-24,ENSG00000139687,RB1,5925,RB transcriptional corepressor 1 [Source:HGNC Symbol;Acc:HGNC:9884]
ENSG00000164211.13,1933.170341963227,1.6656760802207369,0.15786135490810724,10.551512630753388,4.998579509005347e-26,9.146553284613851e-24,ENSG00000164211,STARD4,134429,StAR related lipid transfer domain containing 4 [Source:HGNC Symbol;Acc:HGNC:18058]
ENSG00000147684.10,1768.2919397335086,-1.256372514087695,0.11948094410365044,-10.51525432371696,7.348228270452395e-26,1.3221912067967341e-23,ENSG00000147684,NDUFB9,4715,"NADH:ubiquinone oxidoreductase subunit B9 [Source:HGNC Symbol;Acc:HGNC:7704]"
ENSG00000105173.14,634.1987475715755,-1.617566816402573,0.15404157021841644,-10.5008460645332,8.560934261200791e-26,1.5151450210479302e-23,ENSG00000105173,CCNE1,898,cyclin E1 [Source:HGNC Symbol;Acc:HGNC:1589]
ENSG00000198961.10,1405.2557726690795,1.6305210240893633,0.15536456701882556,10.494806218536256,9.126478608740198e-26,1.6021050904058402e-23,ENSG00000198961,PJA2,9867,praja ring finger ubiquitin ligase 2 [Source:HGNC Symbol;Acc:HGNC:17481]
ENSG00000138757.15,2558.7063028165035,1.3934412053057974,0.13299186296864154,10.47764257302238,1.094376671173522e-25,1.875379451109419e-23,ENSG00000138757,G3BP2,9908,G3BP stress granule assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:30291]
ENSG00000011258.16,951.3120824545406,1.3467827834294122,0.1285938545110482,10.473150435923069,1.1475889933075923e-25,1.949527146861801e-23,ENSG00000011258,MBTD1,54799,mbt domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19866]
ENSG00000260032.2,7375.495340914422,1.1742783186659551,0.11212987869757426,10.472483626180528,1.1557033845790597e-25,1.949527146861801e-23,ENSG00000260032,NORAD,647979,non-coding RNA activated by DNA damage [Source:HGNC Symbol;Acc:HGNC:44311]
ENSG00000135390.21,9119.841500922152,-1.2961807429628076,0.12381718861757228,-10.46850406986912,1.205326525529009e-25,2.0174736697071593e-23,ENSG00000135390,ATP5MC2,517,ATP synthase membrane subunit c locus 2 [Source:HGNC Symbol;Acc:HGNC:842]
ENSG00000023608.5,579.8458327101822,1.8072570003659112,0.17272262621440138,10.463348317333685,1.272768239217033e-25,2.113970140090321e-23,ENSG00000023608,SNAPC1,6617,small nuclear RNA activating complex polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:11134]
ENSG00000134242.16,1203.5206901615918,1.6099485547008394,0.15391633077820838,10.459894324149117,1.3200280635913406e-25,2.175728698401849e-23,ENSG00000134242,PTPN22,26191,protein tyrosine phosphatase non-receptor type 22 [Source:HGNC Symbol;Acc:HGNC:9652]
ENSG00000120071.15,913.9046400804503,1.580257477268572,0.1511450317333553,10.455239309859726,1.3864831894938233e-25,2.2508981223722282e-23,ENSG00000120071,KANSL1,284058,KAT8 regulatory NSL complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24565]
ENSG00000183978.8,460.83573741561065,-1.5854798656776172,0.1516797148604454,-10.452814123077404,1.4224082012764076e-25,2.29198790163882e-23,ENSG00000183978,COA3,28958,cytochrome c oxidase assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:24990]
ENSG00000176018.13,714.5098168928333,1.8591858360933504,0.17832233930891367,10.425983885690403,1.8869614994596233e-25,3.0180201997283095e-23,ENSG00000176018,LYSMD3,116068,LysM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26969]
ENSG00000241370.6,686.1505605641539,-1.5743504426207522,0.15141374815402017,-10.397671689755022,2.5406521701632075e-25,4.033658945453233e-23,ENSG00000241370,RPP21,79897,ribonuclease P/MRP subunit p21 [Source:HGNC Symbol;Acc:HGNC:21300]
